"SORTR","YEAR","Level","RESA_NAME","SYSTEMID","SYSTEMNAME","SCHOOLID","SCHOOLNAME","CATEGORY","SUBGROUP","ACDMC_LVL_CD","TOTAL_STUDENTS_TESTED","STUDENTS_WITH_LEXILE","LEXILE_ON_OR_ABOVE_MIDPOINT","PCT_ON_OR_ABOVE_MIDPOINT","LEXILE_BELOW_GRADE_LEVEL","PCT_BELOW_GRADELEVEL","LEXILE_ON_GRADELEVEL_BELOW_MIDPOINT","PCT_LEXILE_ON_GRADELEVEL_BELOW_MIDPOINT","LEXILE_ON_GRADELEVEL_ABOVE_MIDPOINT","PCT_LEXILE_ON_GRADELEVEL_ABOVE_MIDPOINT","LEXILE_ABOVE_GRADE_LEVEL","PCT_LEXILE_ABOVE_GRADE_LEVEL"
3,2024,"School Level","Heart of Georgia RESA","645","Dodge County","0180","Dodge County Middle School","All Students","All Students","08","197","197",93,"47.2081",74,"37.5635",30,"15.2284",30,"15.2284",63,"31.9797"
3,2024,"School Level","Southwest Georgia RESA","649","Early County","0197","Early County Middle School","All Students","All Students","08","127","127",50,"39.3701",58,"45.6693",19,"14.9606",19,"14.9606",31,"24.4094"
3,2024,"School Level","Coastal Plains RESA","650","Echols County","0112","Echols County Elementary/Middle School","All Students","All Students","08","57","57",47,"82.4561",7,"12.2807",3,"5.2632",9,"15.7895",38,"66.6667"
3,2024,"School Level","Metro RESA","644","DeKalb County","0315","Tapestry Public Charter School","All Students","All Students","08","46","46",29,"63.0435",15,"32.6087",2,"4.3478",8,"17.3913",21,"45.6522"
3,2024,"School Level","Metro RESA","644","DeKalb County","0507","The Champion Middle Theme School","All Students","All Students","08","227","227",152,"66.9604",46,"20.2643",29,"12.7753",35,"15.4185",117,"51.5419"
3,2024,"School Level","Metro RESA","644","DeKalb County","0605","Tucker Middle School","All Students","All Students","08","379","379",206,"54.3536",135,"35.6201",38,"10.0264",60,"15.8311",146,"38.5224"
3,2024,"School Level","Metro RESA","644","DeKalb County","0707","UHS of Laurel Heights","All Students","All Students","08","TFS","TFS",0,"TFS",1,"TFS",3,"TFS",0,"TFS",0,"TFS"
3,2024,"School Level","Chattahoochee-Flint RESA","646","Dooly County","0204","Dooly County Middle School","All Students","All Students","08","91","91",38,"41.7582",40,"43.956",13,"14.2857",15,"16.4835",23,"25.2747"
3,2024,"School Level","Chattahoochee-Flint RESA","646","Dooly County","0205","Dooly County Prep Academy","All Students","All Students","08","TFS","TFS",0,"TFS",2,"TFS",0,"TFS",0,"TFS",0,"TFS"
3,2024,"School Level","Southwest Georgia RESA","647","Dougherty County","0101","Albany Middle School","All Students","All Students","08","274","274",103,"37.5912",126,"45.9854",45,"16.4234",39,"14.2336",64,"23.3577"
3,2024,"School Level","First District RESA","651","Effingham County","0203","Ebenezer Middle School","All Students","All Students","08","303","303",231,"76.2376",46,"15.1815",26,"8.5809",37,"12.2112",194,"64.0264"
3,2024,"School Level","North Georgia RESA","772","Dalton Public Schools","0379","Dalton Jr. High School","All Students","All Students","08","571","571",327,"57.268",164,"28.7215",80,"14.0105",100,"17.5131",227,"39.7548"
3,2024,"School Level","Metro RESA","644","DeKalb County","0291","Salem Middle School","All Students","All Students","08","295","295",134,"45.4237",112,"37.9661",49,"16.6102",40,"13.5593",94,"31.8644"
3,2024,"School Level","Metro RESA","644","DeKalb County","0290","Sequoyah Middle School","All Students","All Students","08","583","583",187,"32.0755",328,"56.2607",68,"11.6638",59,"10.1201",128,"21.9554"
3,2024,"School Level","Southwest Georgia RESA","643","Decatur County","2050","Bainbridge Middle School","All Students","All Students","08","302","302",146,"48.3444",110,"36.4238",46,"15.2318",47,"15.5629",99,"32.7815"
3,2024,"School Level","Metro RESA","648","Douglas County","5050","Stewart Middle School","All Students","All Students","08","175","175",86,"49.1429",66,"37.7143",23,"13.1429",24,"13.7143",62,"35.4286"
3,2024,"School Level","Metro RESA","648","Douglas County","2054","Turner Middle School","All Students","All Students","08","258","258",125,"48.4496",97,"37.5969",36,"13.9535",27,"10.4651",98,"37.9845"
3,2024,"School Level","Metro RESA","648","Douglas County","0103","Yeager Middle School","All Students","All Students","08","175","175",112,"64",40,"22.8571",23,"13.1429",27,"15.4286",85,"48.5714"
3,2024,"School Level","Pioneer RESA","642","Dawson County","0109","Dawson County Junior High","All Students","All Students","08","270","270",170,"62.963",62,"22.963",38,"14.0741",39,"14.4444",131,"48.5185"
3,2024,"School Level","Metro RESA","644","DeKalb County","0397","Stephenson Middle School","All Students","All Students","08","263","263",153,"58.1749",75,"28.5171",35,"13.308",38,"14.4487",115,"43.7262"
3,2024,"School Level","Southwest Georgia RESA","643","Decatur County","0116","New Beginning Learning Center","All Students","All Students","08","24","24",4,"16.6667",16,"66.6667",4,"16.6667",3,"12.5",1,"4.1667"
3,2024,"School Level","Griffin RESA","656","Fayette County","0491","Flat Rock Middle School","All Students","All Students","08","289","289",233,"80.6228",35,"12.1107",21,"7.2664",49,"16.955",184,"63.6678"
3,2024,"School Level","Griffin RESA","656","Fayette County","0178","J.C. Booth Middle School","All Students","All Students","08","403","403",354,"87.8412",22,"5.4591",27,"6.6998",52,"12.9032",302,"74.938"
3,2024,"School Level","First District RESA","663","Glynn County","0114","Jane Macon Middle","All Students","All Students","08","271","271",158,"58.3026",77,"28.4133",36,"13.2841",42,"15.4982",116,"42.8044"
3,2024,"School Level","First District RESA","663","Glynn County","0107","Morningstar Treatment Services, Inc. Youth Estate","All Students","All Students","08","TFS","TFS",0,"TFS",4,"TFS",0,"TFS",0,"TFS",0,"TFS"
3,2024,"School Level","Coastal Plains RESA","677","Irwin County","0173","Irwin County Middle School","All Students","All Students","08","116","116",66,"56.8966",33,"28.4483",17,"14.6552",13,"11.2069",53,"45.6897"
3,2024,"School Level","Northeast Georgia RESA","678","Jackson County","0107","East Jackson Comprehensive High School","All Students","All Students","08","284","284",169,"59.507",79,"27.8169",36,"12.6761",45,"15.8451",124,"43.662"
3,2024,"School Level","Coastal Plains RESA","692","Lowndes County","3050","Hahira Middle School","All Students","All Students","08","271","271",212,"78.2288",32,"11.8081",27,"9.9631",39,"14.3911",173,"63.8376"
3,2024,"School Level","Southwest Georgia RESA","688","Lee County","0114","Lee County Middle School East","All Students","All Students","08","227","227",152,"66.9604",47,"20.7048",28,"12.3348",39,"17.1806",113,"49.7797"
3,2024,"School Level","Southwest Georgia RESA","688","Lee County","0101","Lee County Middle School West","All Students","All Students","08","231","231",161,"69.697",42,"18.1818",28,"12.1212",36,"15.5844",125,"54.1126"
3,2024,"School Level","Southwest Georgia RESA","700","Miller County","0310","Miller County Middle School","All Students","All Students","08","58","58",35,"60.3448",18,"31.0345",5,"8.6207",6,"10.3448",29,"50"
3,2024,"School Level","Chattahoochee-Flint RESA","706","Muscogee County","0502","Rainey McCullers School of the Arts","All Students","All Students","08","54","54",48,"88.8889",3,"5.5556",3,"5.5556",5,"9.2593",43,"79.6296"
3,2024,"School Level","Chattahoochee-Flint RESA","706","Muscogee County","2066","Richards Middle School","All Students","All Students","08","256","256",172,"67.1875",57,"22.2656",27,"10.5469",32,"12.5",140,"54.6875"
3,2024,"School Level","First District RESA","689","Liberty County","0197","Lewis Frasier Middle School","All Students","All Students","08","252","252",122,"48.4127",88,"34.9206",42,"16.6667",29,"11.5079",93,"36.9048"
3,2024,"School Level","Southwest Georgia RESA","701","Mitchell County","0197","Mitchell County Middle School","All Students","All Students","08","79","79",38,"48.1013",32,"40.5063",9,"11.3924",12,"15.1899",26,"32.9114"
3,2024,"School Level","Middle Georgia RESA","702","Monroe County","0113","Monroe County Middle School, Banks Stephens Campus","All Students","All Students","08","377","377",279,"74.0053",57,"15.1194",41,"10.8753",59,"15.6499",220,"58.3554"
3,2024,"School Level","Chattahoochee-Flint RESA","706","Muscogee County","2067","Rothschild Leadership Academy School","All Students","All Students","08","154","154",64,"41.5584",67,"43.5065",23,"14.9351",22,"14.2857",42,"27.2727"
3,2024,"School Level","Middle Georgia RESA","676","Houston County","0108","Mossy Creek Middle School","All Students","All Students","08","228","228",169,"74.1228",33,"14.4737",26,"11.4035",41,"17.9825",128,"56.1404"
3,2024,"School Level","Middle Georgia RESA","676","Houston County","1052","Northside Middle School","All Students","All Students","08","273","273",162,"59.3407",76,"27.8388",35,"12.8205",43,"15.7509",119,"43.5897"
3,2024,"School Level","First District RESA","689","Liberty County","0101","Midway Middle School","All Students","All Students","08","242","242",158,"65.2893",58,"23.9669",26,"10.7438",40,"16.5289",118,"48.7603"
3,2024,"School Level","First District RESA","689","Liberty County","0195","Snelson-Golden Middle School","All Students","All Students","08","267","267",156,"58.427",81,"30.3371",30,"11.236",46,"17.2285",110,"41.1985"
3,2024,"School Level","Chattahoochee-Flint RESA","706","Muscogee County","0204","Veterans Memorial Middle School","All Students","All Students","08","227","227",143,"62.9956",52,"22.9075",32,"14.0969",41,"18.0617",102,"44.9339"
3,2024,"School Level","Chattahoochee-Flint RESA","696","Marion County","0275","Marion County Middle/High School","All Students","All Students","08","106","106",50,"47.1698",36,"33.9623",20,"18.8679",17,"16.0377",33,"31.1321"
3,2024,"School Level","Northwest Georgia RESA","710","Paulding County","0394","East Paulding Middle School","All Students","All Students","08","309","309",223,"72.1683",61,"19.7411",25,"8.0906",51,"16.5049",172,"55.6634"
3,2024,"School Level","Coastal Plains RESA","686","Lanier County","0101","Lanier County Middle School","All Students","All Students","08","130","130",78,"60",36,"27.6923",16,"12.3077",21,"16.1538",57,"43.8462"
3,2024,"School Level","Heart of Georgia RESA","687","Laurens County","0297","East Laurens Middle School","All Students","All Students","08","176","176",105,"59.6591",48,"27.2727",23,"13.0682",29,"16.4773",76,"43.1818"
3,2024,"School Level","Central Savannah River RESA","697","McDuffie County","0112","Thomson-McDuffie Middle School","All Students","All Students","08","234","234",122,"52.1368",67,"28.6325",45,"19.2308",40,"17.094",82,"35.0427"
3,2024,"School Level","First District RESA","698","McIntosh County","0101","McIntosh County Middle School","All Students","All Students","08","79","79",53,"67.0886",19,"24.0506",7,"8.8608",11,"13.9241",42,"53.1646"
3,2024,"School Level","Middle Georgia RESA","676","Houston County","0196","Feagin Mill Middle School","All Students","All Students","08","301","301",234,"77.7409",38,"12.6246",29,"9.6346",40,"13.289",194,"64.4518"
3,2024,"School Level","Middle Georgia RESA","676","Houston County","0105","Huntington Middle School","All Students","All Students","08","262","262",155,"59.1603",69,"26.3359",38,"14.5038",51,"19.4656",104,"39.6947"
3,2024,"School Level","Heart of Georgia RESA","687","Laurens County","2054","West Laurens Middle School","All Students","All Students","08","319","319",191,"59.8746",89,"27.8997",39,"12.2257",33,"10.3448",158,"49.5298"
3,2024,"School Level","West Georgia RESA","699","Meriwether County","0207","Good Sheperd Therapeutic Center","All Students","All Students","08","TFS","TFS",0,"TFS",1,"TFS",0,"TFS",0,"TFS",0,"TFS"
3,2024,"School Level","West Georgia RESA","699","Meriwether County","0401","Greenville Middle School","All Students","All Students","08","62","62",24,"38.7097",23,"37.0968",15,"24.1935",9,"14.5161",15,"24.1935"
3,2024,"School Level","West Georgia RESA","699","Meriwether County","5050","Manchester Middle School","All Students","All Students","08","107","107",47,"43.9252",46,"42.9907",14,"13.0841",18,"16.8224",29,"27.1028"
3,2024,"School Level","Chattahoochee-Flint RESA","706","Muscogee County","0100","Midland Middle School","All Students","All Students","08","150","150",88,"58.6667",38,"25.3333",24,"16",22,"14.6667",66,"44"
3,2024,"School Level","Chattahoochee-Flint RESA","706","Muscogee County","0401","Double Churches Middle School","All Students","All Students","08","137","137",80,"58.3942",40,"29.1971",17,"12.4088",26,"18.9781",54,"39.4161"
3,2024,"School Level","Northeast Georgia RESA","708","Oconee County","0198","Malcom Bridge Middle School","All Students","All Students","08","196","196",172,"87.7551",14,"7.1429",10,"5.102",17,"8.6735",155,"79.0816"
3,2024,"School Level","Northeast Georgia RESA","708","Oconee County","0193","Oconee County Middle School","All Students","All Students","08","292","292",232,"79.4521",35,"11.9863",25,"8.5616",32,"10.9589",200,"68.4932"
3,2024,"School Level","Central Savannah River RESA","682","Jenkins County","0101","Jenkins County Middle School","All Students","All Students","08","71","71",40,"56.338",25,"35.2113",6,"8.4507",17,"23.9437",23,"32.3944"
3,2024,"School Level","Oconee RESA","683","Johnson County","0101","Johnson County Middle School","All Students","All Students","08","87","87",53,"60.9195",26,"29.8851",8,"9.1954",15,"17.2414",38,"43.6782"
3,2024,"School Level","Middle Georgia RESA","684","Jones County","0101","Clifton Ridge Middle School","All Students","All Students","08","200","200",136,"68",37,"18.5",27,"13.5",39,"19.5",97,"48.5"
3,2024,"School Level","Chattahoochee-Flint RESA","706","Muscogee County","0301","East Columbus Magnet Academy","All Students","All Students","08","140","140",59,"42.1429",66,"47.1429",15,"10.7143",20,"14.2857",39,"27.8571"
3,2024,"School Level","Chattahoochee-Flint RESA","706","Muscogee County","5058","Eddy Middle School","All Students","All Students","08","162","162",51,"31.4815",82,"50.6173",29,"17.9012",16,"9.8765",35,"21.6049"
3,2024,"School Level","Northeast Georgia RESA","709","Oglethorpe County","0112","Oglethorpe County Middle School","All Students","All Students","08","177","177",124,"70.0565",30,"16.9492",23,"12.9944",27,"15.2542",97,"54.8023"
3,2024,"School Level","Middle Georgia RESA","684","Jones County","0106","Gray Station Middle School","All Students","All Students","08","223","223",139,"62.3318",55,"24.6637",29,"13.0045",33,"14.7982",106,"47.5336"
3,2024,"School Level","Metro RESA","781","Marietta City","0203","Marietta Middle School","All Students","All Students","08","632","632",391,"61.8671",179,"28.3228",62,"9.8101",97,"15.3481",294,"46.519"
3,2024,"School Level","Chattahoochee-Flint RESA","706","Muscogee County","0178","Fort Middle School","All Students","All Students","08","135","135",60,"44.4444",54,"40",21,"15.5556",19,"14.0741",41,"30.3704"
3,2024,"School Level","Northwest Georgia RESA","710","Paulding County","0410","Carl Scoggins Sr. Middle School","All Students","All Students","08","243","243",139,"57.2016",62,"25.5144",42,"17.284",44,"18.107",95,"39.0947"
3,2024,"School Level","Griffin RESA","685","Lamar County","0199","Lamar County Middle School","All Students","All Students","08","210","210",116,"55.2381",65,"30.9524",29,"13.8095",40,"19.0476",76,"36.1905"
3,2024,"School Level","Pioneer RESA","693","Lumpkin County","1050","Lumpkin County Middle School","All Students","All Students","08","279","279",154,"55.1971",94,"33.6918",31,"11.1111",44,"15.7706",110,"39.4265"
3,2024,"School Level","Chattahoochee-Flint RESA","694","Macon County","0199","Macon County Middle School","All Students","All Students","08","87","87",37,"42.5287",41,"47.1264",9,"10.3448",14,"16.092",23,"26.4368"
3,2024,"School Level","Griffin RESA","707","Newton County","0101","Veterans Memorial Middle School","All Students","All Students","08","212","212",113,"53.3019",78,"36.7925",21,"9.9057",32,"15.0943",81,"38.2075"
3,2024,"School Level","First District RESA","680","Jeff Davis County","0111","Jeff Davis Middle School","All Students","All Students","08","231","231",141,"61.039",57,"24.6753",33,"14.2857",39,"16.8831",102,"44.1558"
3,2024,"School Level","Northeast Georgia RESA","779","Jefferson City","0101","Jefferson Middle School","All Students","All Students","08","326","326",253,"77.6074",41,"12.5767",32,"9.816",46,"14.1104",207,"63.4969"
3,2024,"School Level","Northeast Georgia RESA","708","Oconee County","0295","Dove Creek Middle School","All Students","All Students","08","153","153",132,"86.2745",9,"5.8824",12,"7.8431",19,"12.4183",113,"73.8562"
3,2024,"School Level","Central Savannah River RESA","681","Jefferson County","0397","Jefferson County Middle School","All Students","All Students","08","146","146",51,"34.9315",78,"53.4247",17,"11.6438",16,"10.9589",35,"23.9726"
3,2024,"School Level","Northeast Georgia RESA","695","Madison County","1052","Madison County Middle School","All Students","All Students","08","360","360",192,"53.3333",125,"34.7222",43,"11.9444",52,"14.4444",140,"38.8889"
3,2024,"School Level","Metro RESA","644","DeKalb County","0189","Peachtree Middle School","All Students","All Students","08","435","435",303,"69.6552",99,"22.7586",33,"7.5862",49,"11.2644",254,"58.3908"
3,2024,"School Level","Middle Georgia RESA","639","Crawford County","0202","Crawford County Middle School","All Students","All Students","08","115","115",53,"46.087",44,"38.2609",18,"15.6522",13,"11.3043",40,"34.7826"
3,2024,"School Level","Chattahoochee-Flint RESA","640","Crisp County","0197","Crisp County Middle School","All Students","All Students","08","225","225",88,"39.1111",114,"50.6667",23,"10.2222",23,"10.2222",65,"28.8889"
3,2024,"School Level","Metro RESA","644","DeKalb County","0201","Freedom Middle School","All Students","All Students","08","395","395",166,"42.0253",185,"46.8354",44,"11.1392",40,"10.1266",126,"31.8987"
3,2024,"School Level","Metro RESA","644","DeKalb County","0314","GLOBE Academy Charter School I","All Students","All Students","08","82","82",76,"92.6829",5,"6.0976",1,"1.2195",7,"8.5366",69,"84.1463"
3,2024,"School Level","Metro RESA","648","Douglas County","0108","Factory Shoals Middle School","All Students","All Students","08","286","286",156,"54.5455",94,"32.8671",36,"12.5874",47,"16.4336",109,"38.1119"
3,2024,"School Level","Metro RESA","648","Douglas County","0180","Fairplay Middle School","All Students","All Students","08","161","161",101,"62.7329",41,"25.4658",19,"11.8012",25,"15.528",76,"47.205"
3,2024,"School Level","Northwest Georgia RESA","641","Dade County","0295","Dade Middle School","All Students","All Students","08","118","118",68,"57.6271",32,"27.1186",18,"15.2542",18,"15.2542",50,"42.3729"
3,2024,"School Level","Northeast Georgia RESA","678","Jackson County","0297","West Jackson Middle School","All Students","All Students","08","285","285",205,"71.9298",48,"16.8421",32,"11.2281",43,"15.0877",162,"56.8421"
3,2024,"School Level","Middle Georgia RESA","679","Jasper County","0201","Jasper County Middle School","All Students","All Students","08","202","202",104,"51.4851",69,"34.1584",29,"14.3564",30,"14.8515",74,"36.6337"
3,2024,"School Level","Metro RESA","644","DeKalb County","0897","Druid Hills Middle School","All Students","All Students","08","308","308",212,"68.8312",69,"22.4026",27,"8.7662",39,"12.6623",173,"56.1688"
3,2024,"School Level","Metro RESA","644","DeKalb County","0215","Museum School Avondale Estates","All Students","All Students","08","70","70",52,"74.2857",12,"17.1429",6,"8.5714",11,"15.7143",41,"58.5714"
3,2024,"School Level","Metro RESA","667","Gwinnett County","1813","Jordan Middle School","All Students","All Students","08","248","248",159,"64.1129",63,"25.4032",26,"10.4839",39,"15.7258",120,"48.3871"
3,2024,"School Level","Metro RESA","667","Gwinnett County","0283","Shiloh Middle School","All Students","All Students","08","483","483",278,"57.5569",158,"32.7122",47,"9.7308",64,"13.2505",214,"44.3064"
3,2024,"School Level","Griffin RESA","675","Henry County","0397","Austin Road Middle School","All Students","All Students","08","187","187",107,"57.2193",54,"28.877",26,"13.9037",31,"16.5775",76,"40.6417"
3,2024,"School Level","Middle Georgia RESA","676","Houston County","0296","Bonaire Middle School","All Students","All Students","08","372","372",311,"83.6022",28,"7.5269",33,"8.871",43,"11.5591",268,"72.043"
3,2024,"School Level","Metro RESA","667","Gwinnett County","0388","Gwinnett InterVention Education (GIVE) Center East","All Students","All Students","08","71","71",19,"26.7606",48,"67.6056",4,"5.6338",6,"8.4507",13,"18.3099"
3,2024,"School Level","Metro RESA","667","Gwinnett County","1114","Gwinnett Intervention Education Center (GIVE) West","All Students","All Students","08","47","47",9,"19.1489",33,"70.2128",5,"10.6383",3,"6.383",6,"12.766"
3,2024,"School Level","Northwest Georgia RESA","671","Haralson County","0197","Haralson County Middle School","All Students","All Students","08","273","273",194,"71.0623",50,"18.315",29,"10.6227",53,"19.4139",141,"51.6484"
3,2024,"School Level","Northwest Georgia RESA","671","Haralson County","0198","Haralson County Rebel Academy","All Students","All Students","08","TFS","TFS",3,"TFS",5,"TFS",0,"TFS",0,"TFS",3,"TFS"
3,2024,"School Level","Griffin RESA","726","Griffin-Spalding County","0106","Carver Road Middle School","All Students","All Students","08","160","160",82,"51.25",61,"38.125",17,"10.625",27,"16.875",55,"34.375"
3,2024,"School Level","Metro RESA","667","Gwinnett County","1214","Gwinnett Online Campus","All Students","All Students","08","168","168",144,"85.7143",12,"7.1429",12,"7.1429",31,"18.4524",113,"67.2619"
3,2024,"School Level","Metro RESA","667","Gwinnett County","0186","Pinckneyville Middle School","All Students","All Students","08","362","362",236,"65.1934",101,"27.9006",25,"6.9061",38,"10.4972",198,"54.6961"
3,2024,"School Level","West Georgia RESA","672","Harris County","0399","Harris County Carver Middle School","All Students","All Students","08","410","410",297,"72.439",63,"15.3659",50,"12.1951",66,"16.0976",231,"56.3415"
3,2024,"School Level","Pioneer RESA","673","Hart County","0191","Hart County Middle School","All Students","All Students","08","274","274",158,"57.6642",86,"31.3869",30,"10.9489",37,"13.5036",121,"44.1606"
3,2024,"School Level","Griffin RESA","726","Griffin-Spalding County","0201","Cowan Road Middle School","All Students","All Students","08","157","157",57,"36.3057",75,"47.7707",25,"15.9236",23,"14.6497",34,"21.6561"
3,2024,"School Level","Metro RESA","667","Gwinnett County","0905","Duluth Middle School","All Students","All Students","08","431","431",250,"58.0046",146,"33.8747",35,"8.1206",52,"12.065",198,"45.9397"
3,2024,"School Level","Pioneer RESA","669","Hall County","0390","Cherokee Bluff Middle","All Students","All Students","08","277","277",190,"68.5921",50,"18.0505",37,"13.3574",44,"15.8845",146,"52.7076"
3,2024,"School Level","Pioneer RESA","669","Hall County","0200","Chestatee Middle School","All Students","All Students","08","287","287",118,"41.115",135,"47.0383",34,"11.8467",28,"9.7561",90,"31.3589"
3,2024,"School Level","Pioneer RESA","669","Hall County","0289","East Hall Middle School","All Students","All Students","08","307","307",131,"42.671",130,"42.3453",46,"14.9837",40,"13.0293",91,"29.6417"
3,2024,"School Level","Pioneer RESA","669","Hall County","4556","South Hall Middle School","All Students","All Students","08","328","328",155,"47.2561",144,"43.9024",29,"8.8415",24,"7.3171",131,"39.939"
3,2024,"School Level","Griffin RESA","675","Henry County","0703","Union Grove Middle","All Students","All Students","08","335","335",249,"74.3284",54,"16.1194",32,"9.5522",40,"11.9403",209,"62.3881"
3,2024,"School Level","Metro RESA","667","Gwinnett County","0279","Five Forks Middle School","All Students","All Students","08","419","419",338,"80.6683",58,"13.8425",23,"5.4893",52,"12.4105",286,"68.2578"
3,2024,"School Level","Pioneer RESA","669","Hall County","0392","The Foundry","All Students","All Students","08","14","14",1,"7.1429",12,"85.7143",1,"7.1429",0,"0",1,"7.1429"
3,2024,"School Level","Pioneer RESA","669","Hall County","0294","West Hall Middle School","All Students","All Students","08","268","268",106,"39.5522",133,"49.6269",29,"10.8209",40,"14.9254",66,"24.6269"
3,2024,"School Level","Griffin RESA","675","Henry County","0308","Woodland Middle School","All Students","All Students","08","237","237",140,"59.0717",72,"30.3797",25,"10.5485",38,"16.0338",102,"43.038"
3,2024,"School Level","Metro RESA","667","Gwinnett County","1012","Grace Snell Middle School","All Students","All Students","08","377","377",239,"63.3952",101,"26.7905",37,"9.8143",55,"14.5889",184,"48.8064"
3,2024,"School Level","Pioneer RESA","669","Hall County","0393","World Language Academy Middle School","All Students","All Students","08","75","75",47,"62.6667",15,"20",13,"17.3333",9,"12",38,"50.6667"
3,2024,"School Level","Oconee RESA","670","Hancock County","0106","Hancock Central Middle School","All Students","All Students","08","46","46",15,"32.6087",23,"50",8,"17.3913",10,"21.7391",5,"10.8696"
3,2024,"School Level","Griffin RESA","675","Henry County","0507","Ola Middle School","All Students","All Students","08","360","360",256,"71.1111",68,"18.8889",36,"10",65,"18.0556",191,"53.0556"
3,2024,"School Level","Metro RESA","667","Gwinnett County","1815","Coleman Middle School","All Students","All Students","08","261","261",209,"80.0766",31,"11.8774",21,"8.046",28,"10.728",181,"69.3487"
3,2024,"School Level","Pioneer RESA","668","Habersham County","0114","Habersham Success Academy","All Students","All Students","08","14","14",5,"35.7143",8,"57.1429",1,"7.1429",0,"0",5,"35.7143"
3,2024,"School Level","Pioneer RESA","668","Habersham County","0112","Hilliard A. Wilbanks Middle School","All Students","All Students","08","217","217",129,"59.447",63,"29.0323",25,"11.5207",27,"12.4424",102,"47.0046"
3,2024,"School Level","Metro RESA","667","Gwinnett County","1210","Couch Middle School","All Students","All Students","08","381","381",307,"80.5774",34,"8.9239",40,"10.4987",56,"14.6982",251,"65.8793"
3,2024,"School Level","Metro RESA","667","Gwinnett County","0197","Creekland Middle School","All Students","All Students","08","588","588",407,"69.2177",130,"22.1088",51,"8.6735",74,"12.585",333,"56.6327"
3,2024,"School Level","Pioneer RESA","668","Habersham County","0196","North Habersham Middle School","All Students","All Students","08","174","174",119,"68.3908",37,"21.2644",18,"10.3448",17,"9.7701",102,"58.6207"
3,2024,"School Level","Pioneer RESA","668","Habersham County","0296","South Habersham Middle School","All Students","All Students","08","138","138",87,"63.0435",37,"26.8116",14,"10.1449",20,"14.4928",67,"48.5507"
3,2024,"School Level","Pioneer RESA","669","Hall County","0100","C. W. Davis Middle School","All Students","All Students","08","283","283",152,"53.7102",104,"36.7491",27,"9.5406",48,"16.9611",104,"36.7491"
3,2024,"School Level","Pioneer RESA","669","Hall County","0389","North Hall Middle School","All Students","All Students","08","275","275",151,"54.9091",92,"33.4545",32,"11.6364",32,"11.6364",119,"43.2727"
3,2024,"School Level","Griffin RESA","675","Henry County","5052","Stockbridge Middle School","All Students","All Students","08","195","195",89,"45.641",79,"40.5128",27,"13.8462",28,"14.359",61,"31.2821"
3,2024,"School Level","Metro RESA","667","Gwinnett County","0198","Crews Middle School","All Students","All Students","08","491","491",399,"81.2627",57,"11.609",35,"7.1283",51,"10.387",348,"70.8758"
3,2024,"School Level","Metro RESA","667","Gwinnett County","0380","Dacula Middle School","All Students","All Students","08","609","609",440,"72.2496",100,"16.4204",69,"11.33",99,"16.2562",341,"55.9934"
3,2024,"School Level","North Georgia RESA","705","Murray County","0108","Pleasant Valley Innovative School","All Students","All Students","08","15","15",6,"40",7,"46.6667",2,"13.3333",3,"20",3,"20"
3,2024,"School Level","Chattahoochee-Flint RESA","706","Muscogee County","0115","Aaron Cohn Middle School","All Students","All Students","08","183","183",124,"67.7596",42,"22.9508",17,"9.2896",24,"13.1148",100,"54.6448"
3,2024,"School Level","Griffin RESA","707","Newton County","0114","Liberty Middle School","All Students","All Students","08","298","298",141,"47.3154",129,"43.2886",28,"9.396",47,"15.7718",94,"31.5436"
3,2024,"School Level","Northeast Georgia RESA","678","Jackson County","0310","Legacy Knoll Middle School","All Students","All Students","08","218","218",130,"59.633",60,"27.5229",28,"12.844",39,"17.8899",91,"41.7431"
3,2024,"School Level","Coastal Plains RESA","692","Lowndes County","1052","Lowndes Middle School","All Students","All Students","08","265","265",176,"66.4151",48,"18.1132",41,"15.4717",44,"16.6038",132,"49.8113"
3,2024,"School Level","Coastal Plains RESA","692","Lowndes County","0112","Pine Grove Middle School","All Students","All Students","08","213","213",140,"65.7277",43,"20.1878",30,"14.0845",29,"13.615",111,"52.1127"
3,2024,"School Level","Chattahoochee-Flint RESA","706","Muscogee County","2050","Arnold Middle School","All Students","All Students","08","201","201",87,"43.2836",93,"46.2687",21,"10.4478",37,"18.408",50,"24.8756"
3,2024,"School Level","Chattahoochee-Flint RESA","706","Muscogee County","0300","Baker Middle School","All Students","All Students","08","170","170",47,"27.6471",108,"63.5294",15,"8.8235",17,"10",30,"17.6471"
3,2024,"School Level","Chattahoochee-Flint RESA","706","Muscogee County","0196","Blackmon Road Middle School","All Students","All Students","08","182","182",132,"72.5275",34,"18.6813",16,"8.7912",25,"13.7363",107,"58.7912"
3,2024,"School Level","Griffin RESA","707","Newton County","0123","Newton County Theme School at Ficquett","All Students","All Students","08","99","99",82,"82.8283",8,"8.0808",9,"9.0909",10,"10.101",72,"72.7273"
3,2024,"School Level","Metro RESA","667","Gwinnett County","1115","Northbrook Middle School","All Students","All Students","08","302","302",217,"71.8543",53,"17.5497",32,"10.596",33,"10.9272",184,"60.9272"
3,2024,"School Level","Metro RESA","667","Gwinnett County","0204","Osborne Middle School","All Students","All Students","08","617","617",532,"86.2237",58,"9.4003",27,"4.376",60,"9.7245",472,"76.4992"
